month,member_casual,rideable_type,day_type,day_of_week,time_of_day,length_distro_min,ride_count,sum_ride_length_sec
July 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,99,150925
April 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,2,6607
April 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,0 - 10,594,230960
April 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,2,4404
November 2023,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,51 - 60,5,16697
September 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,33,89256
September 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,31 - 40,15,32690
September 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,51 - 60,3,10305
September 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,9,13572
September 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,60+,244,1631257
September 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,51,139838
October 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,496,442162
October 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,60+,99,1002347
October 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,41 - 50,113,308684
August 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,232,91133
August 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,60+,33,519582
August 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,158,334863
June 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,110,302509
May 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,0 - 10,1240,528427
May 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,368,341948
March 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,41 - 50,26,70032
January 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,3,4470
February 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,432,164880
February 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,59,90157
November 2023,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,539,201881
November 2023,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,202,182840
November 2023,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,11 - 20,176,157668
November 2023,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,158,241941
November 2023,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,14,46880
December 2023,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,52,77303
December 2023,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,60+,18,276996
September 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,751,302973
September 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,41 - 50,45,121254
September 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,60+,85,924527
September 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,169,258697
October 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,51 - 60,11,36549
August 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,60+,9,47861
August 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,270,99116
August 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,51 - 60,129,431705
June 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,687,291591
March 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,11 - 20,120,105968
March 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,60+,27,234051
January 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,60+,1,6829
January 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,0,0
January 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,51 - 60,5,16964
July 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,478,428810
July 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,686,272381
July 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,749,303235
April 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,48,73045
November 2023,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,529,205449
November 2023,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,21 - 30,163,250016
December 2023,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,0 - 10,208,73568
September 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,11 - 20,334,300489
September 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,11 - 20,639,583296
October 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,50,165122
October 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,31 - 40,1,1872
October 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,31 - 40,40,84848
August 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,42,113450
August 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,41 - 50,46,124821
August 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,6,19245
August 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,234,210403
June 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,60+,14,68348
June 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,744,1131331
June 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,231,342865
May 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,727,293630
May 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,89,190059
March 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,9,30122
March 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,4,13487
March 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,41 - 50,2,5366
March 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,31 - 40,63,133368
March 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,35,31848
March 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,8,13114
January 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,43,15201
January 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,237,85586
July 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,121,331090
February 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,60+,2,9874
April 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,73,65310
November 2023,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,0,0
October 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,31 - 40,143,300097
August 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,4,11605
May 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,60+,25,127141
May 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,60+,49,264652
May 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,76,160162
May 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,41 - 50,8,21945
March 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,41 - 50,5,13541
March 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,41,62277
January 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,1,3341
July 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,464,986912
February 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,60+,33,249067
February 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,60+,32,322905
February 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,41 - 50,5,13638
April 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,21 - 30,8,11484
November 2023,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,302,268577
December 2023,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,41 - 50,4,10834
September 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,83,175219
September 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,923,348802
September 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,34,69642
October 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,367,560067
October 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,1,3583
August 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,89,295528
August 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,21 - 30,50,74770
June 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,41 - 50,156,428544
May 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,549,235446
May 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,11 - 20,558,519109
May 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,31 - 40,12,25222
May 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,94,258270
March 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,48,41027
July 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,882,1352795
July 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,591,224849
July 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,162,145652
July 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,51 - 60,15,50028
February 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,3,4542
February 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,31 - 40,48,102441
February 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,41 - 50,1,2862
February 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,3,10021
April 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,60+,8,46334
April 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,94,144111
April 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,50,106446
April 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,21 - 30,90,137729
November 2023,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,59,91411
December 2023,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,0 - 10,358,137455
December 2023,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,199,76921
August 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,16,42474
August 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,51 - 60,45,148677
June 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,0 - 10,464,185111
June 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,363,776313
May 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,0 - 10,537,212407
March 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,60+,0,0
March 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,273,101930
March 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,0 - 10,214,73527
January 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,116,39016
January 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,31 - 40,4,8453
July 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,75,67443
July 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,41 - 50,130,353977
February 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,60+,12,135852
February 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,27,24060
February 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,11 - 20,57,49144
April 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,6,19652
April 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,17,55458
April 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,13,12092
November 2023,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,60+,0,0
November 2023,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,10,21511
December 2023,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,11 - 20,65,55402
September 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,60+,165,1407762
September 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,28,42259
September 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,191,169762
October 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,175,67069
August 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,947,379044
August 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,995,401537
June 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,60+,127,1211744
June 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,60+,39,211105
June 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,21 - 30,156,237127
March 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,58,50654
March 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,1,2794
March 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,0,0
July 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,36,121910
July 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,51 - 60,69,230057
April 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,231,90001
November 2023,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,60+,119,838326
November 2023,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,31 - 40,67,141327
November 2023,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,31 - 40,82,175807
December 2023,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,0,0
September 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,41 - 50,29,80677
August 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,31,46683
August 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,0 - 10,720,287489
June 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,11 - 20,773,709862
June 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,173,263748
May 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,1,3430
July 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,843,351005
July 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,21 - 30,196,299301
February 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,21 - 30,33,49418
February 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,76,113689
February 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,23,47667
April 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,51 - 60,0,0
April 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,51 - 60,6,20426
November 2023,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,29,79563
December 2023,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,41 - 50,3,7933
December 2023,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,11 - 20,99,87903
December 2023,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,235,82942
December 2023,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,31 - 40,19,40630
September 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,60+,48,361245
September 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,51 - 60,46,155803
October 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,21 - 30,126,191704
October 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,0 - 10,1304,520956
August 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,16,52568
August 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,21 - 30,445,674485
August 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,101,275516
June 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,246,218605
June 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,21 - 30,90,136608
June 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,3,10129
June 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,51 - 60,98,325539
May 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,515,201555
May 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,31 - 40,172,367440
May 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,16,53751
March 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,31 - 40,6,12294
March 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,281,93834
March 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,60+,84,559383
November 2023,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,60+,15,178235
November 2023,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,5,7747
November 2023,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,31 - 40,6,12722
November 2023,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,3,9717
December 2023,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,4,13390
September 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,21,58619
August 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,756,700331
August 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,737,1114661
June 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,41 - 50,150,410138
March 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,60+,14,88812
March 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,51 - 60,0,0
March 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,31 - 40,21,42975
January 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,62,52643
January 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,21 - 30,32,50289
January 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,31 - 40,5,10406
July 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,31 - 40,107,228913
July 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,31 - 40,41,87262
April 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,51 - 60,3,10498
November 2023,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,60+,58,901251
December 2023,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,0,0
December 2023,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,316,108541
September 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,17,57409
September 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,333,297394
September 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,93,82509
October 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,41 - 50,3,8059
October 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,51 - 60,20,65352
October 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,60+,30,146450
August 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,31 - 40,66,138837
June 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,11 - 20,434,397142
June 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,16,54010
March 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,21 - 30,96,144801
March 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,7,10842
March 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,21 - 30,18,28474
March 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,51 - 60,2,6608
July 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,41 - 50,161,439947
July 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,11 - 20,735,676014
July 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,60+,81,587114
February 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,427,173880
February 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,0,0
February 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,51 - 60,9,30155
April 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,0 - 10,461,191297
November 2023,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,153,50824
September 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,11 - 20,76,69226
September 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,41 - 50,21,57316
August 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,819,329542
August 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,223,343807
June 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,60+,53,548036
June 2024,casual,electric_bike,weekday,5,3:00 PM - 4:59 PM,0 - 10,760,307699
May 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,60+,7,46584
May 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,616,241724
May 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,21 - 30,54,82561
May 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,41 - 50,125,340497
March 2024,casual,classic_bike,weekday,5,3:00 PM - 4:59 PM,11 - 20,159,145380
January 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,60+,15,186619
January 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,175,65725
January 2024,casual,electric_bike,weekday,5,9:00 AM - 11:59 AM,51 - 60,0,0
January 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,0,0
July 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,51 - 60,14,46126
February 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,0 - 10,38,11497
February 2024,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,104,90000
November 2023,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,116,100435
December 2023,casual,classic_bike,weekday,5,6:00 AM - 8:59 AM,31 - 40,8,16376
October 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,21 - 30,119,182983
August 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,868,353952
August 2024,casual,electric_bike,weekday,5,12:00 PM - 2:59 PM,60+,77,448565
August 2024,casual,classic_bike,weekday,5,9:00 AM - 11:59 AM,11 - 20,423,382343
June 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,60+,24,414353
June 2024,casual,electric_bike,weekday,5,12:00 AM - 5:59 AM,60+,16,93734
June 2024,casual,electric_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,18,60213
May 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,0 - 10,556,204434
May 2024,casual,classic_bike,weekday,5,5:00 PM - 7:59 PM,51 - 60,84,277976
May 2024,casual,electric_bike,weekday,5,8:00 PM - 11:59 PM,51 - 60,7,24012
March 2024,casual,classic_bike,weekday,5,8:00 PM - 11:59 PM,0 - 10,234,94584
January 2024,casual,classic_bike,weekday,5,12:00 PM - 2:59 PM,0 - 10,194,72066
January 2024,casual,electric_bike,weekday,5,6:00 AM - 8:59 AM,11 - 20,25,22561
July 2024,casual,classic_bike,weekday,5,12:00 AM - 5:59 AM,21 - 30,63,92786
